cp,u,r,f_A,f_B,abs_dr_du
0.33333333,0.75000000,1.62337662,1.00000000,1.00000000,0.92764378
0.40000000,0.75000000,1.59438776,1.00000000,1.00000000,0.91107872
0.46666667,0.75000000,1.56641604,1.00000000,1.00000000,0.89509488
0.53333333,0.75000000,1.53940887,1.00000000,1.00000000,0.87966221
0.60000000,0.75000000,1.51331719,1.00000000,1.00000000,0.86475268
0.66666667,0.75000000,1.48809524,1.00000000,1.00000000,0.85034014
0.73333333,0.75000000,1.46370023,1.00000000,1.00000000,0.83640013
0.80000000,0.75000000,1.44009217,1.00000000,1.00000000,0.82290981
0.86666667,0.75000000,1.41723356,1.00000000,1.00000000,0.80984775
0.93333333,0.75000000,1.39508929,1.00000000,1.00000000,0.79719388
1.00000000,0.75000000,1.37362637,1.00000000,1.00000000,0.78492936
1.06666667,0.75000000,1.35281385,1.00000000,1.00000000,0.77303649
1.13333333,0.75000000,1.33262260,1.00000000,1.00000000,0.76149863
1.20000000,0.75000000,1.31302521,1.00000000,1.00000000,0.75030012
1.26666667,0.75000000,1.29399586,1.00000000,1.00000000,0.73942621
1.33333333,0.75000000,1.27551020,1.00000000,1.00000000,0.72886297
1.40000000,0.75000000,1.25754527,1.00000000,1.00000000,0.71859730
1.46666667,0.75000000,1.24007937,1.00000000,1.00000000,0.70861678
1.53333333,0.75000000,1.22309198,1.00000000,1.00000000,0.69890970
1.60000000,0.75000000,1.20656371,1.00000000,1.00000000,0.68946498
1.66666667,0.75000000,1.19047619,1.00000000,1.00000000,0.68027211
1.73333333,0.75000000,1.17481203,1.00000000,1.00000000,0.67132116
1.80000000,0.75000000,1.15955473,1.00000000,1.00000000,0.66260270
1.86666667,0.75000000,1.14468864,1.00000000,1.00000000,0.65410780
1.93333333,0.75000000,1.13019892,1.00000000,1.00000000,0.64582795
2.00000000,0.75000000,1.11607143,1.00000000,1.00000000,0.63775510
2.06666667,0.75000000,1.10229277,1.00000000,1.00000000,0.62988158
2.13333333,0.75000000,1.08885017,1.00000000,1.00000000,0.62220010
2.20000000,0.75000000,1.07573150,1.00000000,1.00000000,0.61470371
2.26666667,0.75000000,1.06292517,1.00000000,1.00000000,0.60738581
2.33333333,0.75000000,1.05042017,1.00000000,1.00000000,0.60024010
2.40000000,0.75000000,1.03820598,1.00000000,1.00000000,0.59326056
2.46666667,0.75000000,1.02627258,1.00000000,1.00000000,0.58644147
2.53333333,0.75000000,1.01461039,1.00000000,1.00000000,0.57977737
2.60000000,0.75000000,1.00321027,1.00000000,1.00000000,0.57326301
2.66666667,0.75000000,0.99206349,0.99127331,0.98811889,0.56689342
2.73333333,0.75000000,0.98116170,0.97929749,0.97187604,0.56066383
2.80000000,0.75000000,0.97049689,0.96759489,0.95607338,0.55456965
2.86666667,0.75000000,0.96006144,0.95615639,0.94069437,0.54860654
2.93333333,0.75000000,0.94984802,0.94497330,0.92572328,0.54277030
3.00000000,0.75000000,0.93984962,0.93403728,0.91114513,0.53705693
3.06666667,0.75000000,0.93005952,0.92334036,0.89694563,0.53146259
3.13333333,0.75000000,0.92047128,0.91287490,0.88311114,0.52598359
3.20000000,0.75000000,0.91107872,0.90263359,0.86962868,0.52061641
3.26666667,0.75000000,0.90187590,0.89260941,0.85648581,0.51535766
3.33333333,0.75000000,0.89285714,0.88279563,0.84367070,0.51020408
3.40000000,0.75000000,0.88401697,0.87318580,0.83117200,0.50515256
3.46666667,0.75000000,0.87535014,0.86377372,0.81897889,0.50020008
3.53333333,0.75000000,0.86685160,0.85455344,0.80708101,0.49534377
3.60000000,0.75000000,0.85851648,0.84551925,0.79546845,0.49058085
3.66666667,0.75000000,0.85034014,0.83666566,0.78413171,0.48590865
3.73333333,0.75000000,0.84231806,0.82798739,0.77306172,0.48132461
3.80000000,0.75000000,0.83444593,0.81947936,0.76224977,0.47682624
3.86666667,0.75000000,0.82671958,0.81113669,0.75168751,0.47241119
3.93333333,0.75000000,0.81913499,0.80295467,0.74136695,0.46807714
4.00000000,0.75000000,0.81168831,0.79492878,0.73128041,0.46382189
4.06666667,0.75000000,0.80437580,0.78705467,0.72142053,0.45964332
4.13333333,0.75000000,0.79719388,0.77932813,0.71178025,0.45553936
4.20000000,0.75000000,0.79013906,0.77174511,0.70235277,0.45150804
4.26666667,0.75000000,0.78320802,0.76430172,0.69313158,0.44754744
4.33333333,0.75000000,0.77639752,0.75699420,0.68411042,0.44365572
4.40000000,0.75000000,0.76970443,0.74981891,0.67528326,0.43983110
4.46666667,0.75000000,0.76312576,0.74277235,0.66664430,0.43607186
4.53333333,0.75000000,0.75665860,0.73585114,0.65818799,0.43237634
4.60000000,0.75000000,0.75030012,0.72905202,0.64990896,0.42874293
4.66666667,0.75000000,0.74404762,0.72237183,0.64180205,0.42517007
4.73333333,0.75000000,0.73789847,0.71580754,0.63386228,0.42165627
4.80000000,0.75000000,0.73185012,0.70935619,0.62608489,0.41820007
4.86666667,0.75000000,0.72590012,0.70301494,0.61846524,0.41480007
4.93333333,0.75000000,0.72004608,0.69678103,0.61099891,0.41145490
5.00000000,0.75000000,0.71428571,0.69065182,0.60368161,0.40816327
5.06666667,0.75000000,0.70861678,0.68462472,0.59650920,0.40492387
5.13333333,0.75000000,0.70303712,0.67869724,0.58947771,0.40173550
5.20000000,0.75000000,0.69754464,0.67286697,0.58258327,0.39859694
5.26666667,0.75000000,0.69213732,0.66713157,0.57582219,0.39550704
5.33333333,0.75000000,0.68681319,0.66148879,0.56919089,0.39246468
5.40000000,0.75000000,0.68157034,0.65593643,0.56268589,0.38946876
5.46666667,0.75000000,0.67640693,0.65047237,0.55630385,0.38651824
5.53333333,0.75000000,0.67132116,0.64509455,0.55004156,0.38361209
5.60000000,0.75000000,0.66631130,0.63980097,0.54389588,0.38074931
5.66666667,0.75000000,0.66137566,0.63458972,0.53786380,0.37792895
5.73333333,0.75000000,0.65651261,0.62945890,0.53194239,0.37515006
5.80000000,0.75000000,0.65172054,0.62440670,0.52612885,0.37241174
5.86666667,0.75000000,0.64699793,0.61943135,0.52042043,0.36971310
5.93333333,0.75000000,0.64234327,0.61453114,0.51481449,0.36705330
6.00000000,0.75000000,0.63775510,0.60970441,0.50930849,0.36443149
6.06666667,0.75000000,0.63323202,0.60494954,0.50389993,0.36184687
6.13333333,0.75000000,0.62877264,0.60026497,0.49858642,0.35929865
6.20000000,0.75000000,0.62437562,0.59564916,0.49336565,0.35678607
6.26666667,0.75000000,0.62003968,0.59110065,0.48823536,0.35430839
6.33333333,0.75000000,0.61576355,0.58661798,0.48319337,0.35186488
6.40000000,0.75000000,0.61154599,0.58219978,0.47823756,0.34945485
6.46666667,0.75000000,0.60738581,0.57784466,0.47336589,0.34707761
6.53333333,0.75000000,0.60328185,0.57355133,0.46857638,0.34473249
6.60000000,0.75000000,0.59923298,0.56931848,0.46386709,0.34241885
6.66666667,0.75000000,0.59523810,0.56514487,0.45923616,0.34013605
6.73333333,0.75000000,0.59129612,0.56102929,0.45468177,0.33788350
6.80000000,0.75000000,0.58740602,0.55697054,0.45020217,0.33566058
6.86666667,0.75000000,0.58356676,0.55296749,0.44579564,0.33346672
6.93333333,0.75000000,0.57977737,0.54901901,0.44146053,0.33130135
7.00000000,0.75000000,0.57603687,0.54512401,0.43719523,0.32916392
7.06666667,0.75000000,0.57234432,0.54128142,0.43299818,0.32705390
7.13333333,0.75000000,0.56869882,0.53749021,0.42886785,0.32497075
7.20000000,0.75000000,0.56509946,0.53374937,0.42480277,0.32291398
7.26666667,0.75000000,0.56154537,0.53005793,0.42080150,0.32088307
7.33333333,0.75000000,0.55803571,0.52641493,0.41686266,0.31887755
7.40000000,0.75000000,0.55456965,0.52281942,0.41298488,0.31689695
7.46666667,0.75000000,0.55114638,0.51927051,0.40916685,0.31494079
7.53333333,0.75000000,0.54776512,0.51576731,0.40540730,0.31300864
7.60000000,0.75000000,0.54442509,0.51230895,0.40170496,0.31110005
7.66666667,0.75000000,0.54112554,0.50889459,0.39805864,0.30921459
7.73333333,0.75000000,0.53786575,0.50552342,0.39446714,0.30735186
7.80000000,0.75000000,0.53464500,0.50219462,0.39092933,0.30551143
7.86666667,0.75000000,0.53146259,0.49890742,0.38744409,0.30369291
7.93333333,0.75000000,0.52831784,0.49566106,0.38401033,0.30189591
8.00000000,0.75000000,0.52521008,0.49245478,0.38062699,0.30012005
0.00000000,0.76250000,1.79856115,1.00000000,1.00000000,1.03514311
0.06666667,0.76250000,1.76329525,1.00000000,1.00000000,1.01484618
0.13333333,0.76250000,1.72938572,1.00000000,1.00000000,0.99532991
0.20000000,0.76250000,1.69675580,1.00000000,1.00000000,0.97655010
0.26666667,0.76250000,1.66533440,1.00000000,1.00000000,0.95846584
0.33333333,0.76250000,1.63505559,1.00000000,1.00000000,0.94103919
0.40000000,0.76250000,1.60585817,1.00000000,1.00000000,0.92423492
0.46666667,0.76250000,1.57768522,1.00000000,1.00000000,0.90802027
0.53333333,0.76250000,1.55048375,1.00000000,1.00000000,0.89236475
0.60000000,0.76250000,1.52420437,1.00000000,1.00000000,0.87723992
0.66666667,0.76250000,1.49880096,1.00000000,1.00000000,0.86261926
0.73333333,0.76250000,1.47423045,1.00000000,1.00000000,0.84847796
0.80000000,0.76250000,1.45045254,1.00000000,1.00000000,0.83479283
0.86666667,0.76250000,1.42742948,1.00000000,1.00000000,0.82154215
0.93333333,0.76250000,1.40512590,1.00000000,1.00000000,0.80870555
1.00000000,0.76250000,1.38350858,1.00000000,1.00000000,0.79626393
1.06666667,0.76250000,1.36254633,1.00000000,1.00000000,0.78419932
1.13333333,0.76250000,1.34220981,1.00000000,1.00000000,0.77249486
1.20000000,0.76250000,1.32247143,1.00000000,1.00000000,0.76113464
1.26666667,0.76250000,1.30330518,1.00000000,1.00000000,0.75010370
1.33333333,0.76250000,1.28468654,1.00000000,1.00000000,0.73938793
1.40000000,0.76250000,1.26659236,1.00000000,1.00000000,0.72897402
1.46666667,0.76250000,1.24900080,1.00000000,1.00000000,0.71884938
1.53333333,0.76250000,1.23189120,1.00000000,1.00000000,0.70900213
1.60000000,0.76250000,1.21524402,1.00000000,1.00000000,0.69942102
1.66666667,0.76250000,1.19904077,1.00000000,1.00000000,0.69009541
1.73333333,0.76250000,1.18326392,1.00000000,1.00000000,0.68101520
1.80000000,0.76250000,1.16789685,1.00000000,1.00000000,0.67217085
1.86666667,0.76250000,1.15292381,1.00000000,1.00000000,0.66355327
1.93333333,0.76250000,1.13832984,1.00000000,1.00000000,0.65515387
2.00000000,0.76250000,1.12410072,1.00000000,1.00000000,0.64696444
2.06666667,0.76250000,1.11022293,1.00000000,1.00000000,0.63897723
2.13333333,0.76250000,1.09668363,1.00000000,1.00000000,0.63118482
2.20000000,0.76250000,1.08347057,1.00000000,1.00000000,0.62358019
2.26666667,0.76250000,1.07057211,1.00000000,1.00000000,0.61615661
2.33333333,0.76250000,1.05797715,1.00000000,1.00000000,0.60890771
2.40000000,0.76250000,1.04567509,1.00000000,1.00000000,0.60182739
2.46666667,0.76250000,1.03365583,1.00000000,1.00000000,0.59490983
2.53333333,0.76250000,1.02190974,1.00000000,1.00000000,0.58814949
2.60000000,0.76250000,1.01042761,1.00000000,1.00000000,0.58154107
2.66666667,0.76250000,0.99920064,0.99912074,0.99880120,0.57507950
2.73333333,0.76250000,0.98822041,0.98705011,0.98238276,0.56875995
2.80000000,0.76250000,0.97747889,0.97525486,0.96640925,0.56257778
2.86666667,0.76250000,0.96696836,0.96372581,0.95086398,0.55652855
2.93333333,0.76250000,0.95668146,0.95245419,0.93573105,0.55060804
3.00000000,0.76250000,0.94661113,0.94143159,0.92099529,0.54481216
3.06666667,0.76250000,0.93675060,0.93064999,0.90664228,0.53913704
3.13333333,0.76250000,0.92709338,0.92010169,0.89265824,0.53357892
3.20000000,0.76250000,0.91763324,0.90977930,0.87903002,0.52813424
3.26666667,0.76250000,0.90836422,0.89967576,0.86574507,0.52279955
3.33333333,0.76250000,0.89928058,0.88978429,0.85279141,0.51757155
3.40000000,0.76250000,0.89037681,0.88009838,0.84015760,0.51244708
3.46666667,0.76250000,0.88164762,0.87061179,0.82783267,0.50742309
3.53333333,0.76250000,0.87308794,0.86131852,0.81580616,0.50249665
3.60000000,0.76250000,0.86469286,0.85221282,0.80406806,0.49766496
3.66666667,0.76250000,0.85645769,0.84328914,0.79260876,0.49292529
3.73333333,0.76250000,0.84837790,0.83454216,0.78141910,0.48827505
3.80000000,0.76250000,0.84044914,0.82596678,0.77049026,0.48371173
3.86666667,0.76250000,0.83266720,0.81755806,0.75981382,0.47923292
3.93333333,0.76250000,0.82502805,0.80931127,0.74938168,0.47483629
4.00000000,0.76250000,0.81752780,0.80122184,0.73918610,0.47051959
4.06666667,0.76250000,0.81016268,0.79328539,0.72921963,0.46628068
4.13333333,0.76250000,0.80292909,0.78549768,0.71947513,0.46211746
4.20000000,0.76250000,0.79582352,0.77785464,0.70994573,0.45802792
4.26666667,0.76250000,0.78884261,0.77035232,0.70062486,0.45401014
4.33333333,0.76250000,0.78198311,0.76298695,0.69150617,0.45006222
4.40000000,0.76250000,0.77524188,0.75575486,0.68258358,0.44618237
4.46666667,0.76250000,0.76861588,0.74865251,0.67385123,0.44236885
4.53333333,0.76250000,0.76210218,0.74167651,0.66530350,0.43861996
4.60000000,0.76250000,0.75569796,0.73482357,0.65693496,0.43493408
4.66666667,0.76250000,0.74940048,0.72809050,0.64874041,0.43130963
4.73333333,0.76250000,0.74320709,0.72147424,0.64071481,0.42774509
4.80000000,0.76250000,0.73711523,0.71497181,0.63285334,0.42423898
4.86666667,0.76250000,0.73112242,0.70858036,0.62515132,0.42078988
4.93333333,0.76250000,0.72522627,0.70229711,0.61760427,0.41739641
5.00000000,0.76250000,0.71942446,0.69611937,0.61020786,0.41405724
5.06666667,0.76250000,0.71371474,0.69004456,0.60295792,0.41077107
5.13333333,0.76250000,0.70809494,0.68407015,0.59585040,0.40753666
5.20000000,0.76250000,0.70256295,0.67819373,0.58888144,0.40435278
5.26666667,0.76250000,0.69711673,0.67241292,0.58204727,0.40121826
5.33333333,0.76250000,0.69175429,0.66672547,0.57534427,0.39813196
5.40000000,0.76250000,0.68647372,0.66112915,0.56876894,0.39509279
5.46666667,0.76250000,0.68127316,0.65562184,0.56231792,0.39209966
5.53333333,0.76250000,0.67615081,0.65020144,0.55598792,0.38915154
5.60000000,0.76250000,0.67110491,0.64486596,0.54977580,0.38624743
5.66666667,0.76250000,0.66613376,0.63961345,0.54367851,0.38338634
5.73333333,0.76250000,0.66123572,0.63444201,0.53769309,0.38056732
5.80000000,0.76250000,0.65640918,0.62934982,0.53181670,0.37778946
5.86666667,0.76250000,0.65165259,0.62433508,0.52604657,0.37505185
5.93333333,0.76250000,0.64696444,0.61939608,0.52038003,0.37235364
6.00000000,0.76250000,0.64234327,0.61453114,0.51481449,0.36969397
6.06666667,0.76250000,0.63778764,0.60973863,0.50934747,0.36707202
6.13333333,0.76250000,0.63329618,0.60501697,0.50397652,0.36448701
6.20000000,0.76250000,0.62886754,0.60036462,0.49869930,0.36193815
6.26666667,0.76250000,0.62450040,0.59578010,0.49351355,0.35942469
6.33333333,0.76250000,0.62019350,0.59126195,0.48841705,0.35694590
6.40000000,0.76250000,0.61594560,0.58680877,0.48340767,0.35450106
6.46666667,0.76250000,0.61175549,0.58241918,0.47848334,0.35208949
6.53333333,0.76250000,0.60762201,0.57809185,0.47364204,0.34971051
6.60000000,0.76250000,0.60354401,0.57382549,0.46888184,0.34736346
6.66666667,0.76250000,0.59952038,0.56961885,0.46420085,0.34504770
6.73333333,0.76250000,0.59555005,0.56547068,0.45959723,0.34276262
6.80000000,0.76250000,0.59163196,0.56137981,0.45506919,0.34050760
6.86666667,0.76250000,0.58776508,0.55734507,0.45061503,0.33828206
6.93333333,0.76250000,0.58394843,0.55336532,0.44623306,0.33608542
7.00000000,0.76250000,0.58018102,0.54943948,0.44192164,0.33391713
7.06666667,0.76250000,0.57646191,0.54556648,0.43767921,0.33177664
7.13333333,0.76250000,0.57279018,0.54174526,0.43350423,0.32966341
7.20000000,0.76250000,0.56916492,0.53797481,0.42939520,0.32757693
7.26666667,0.76250000,0.56558527,0.53425414,0.42535068,0.32551670
7.33333333,0.76250000,0.56205036,0.53058229,0.42136926,0.32348222
7.40000000,0.76250000,0.55855936,0.52695833,0.41744956,0.32147302
7.46666667,0.76250000,0.55511147,0.52338132,0.41359025,0.31948861
7.53333333,0.76250000,0.55170587,0.51985038,0.40979005,0.31752856
7.60000000,0.76250000,0.54834181,0.51636465,0.40604769,0.31559241
7.66666667,0.76250000,0.54501853,0.51292326,0.40236195,0.31367973
7.73333333,0.76250000,0.54173529,0.50952540,0.39873163,0.31179009
7.80000000,0.76250000,0.53849136,0.50617025,0.39515557,0.30992309
7.86666667,0.76250000,0.53528606,0.50285703,0.39163265,0.30807831
7.93333333,0.76250000,0.53211868,0.49958496,0.38816177,0.30625536
8.00000000,0.76250000,0.52898857,0.49635331,0.38474186,0.30445386
0.00000000,0.77500000,1.81159420,1.00000000,1.00000000,1.05019954
0.06666667,0.77500000,1.77607275,1.00000000,1.00000000,1.02960739
0.13333333,0.77500000,1.74191750,1.00000000,1.00000000,1.00980725
0.20000000,0.77500000,1.70905113,1.00000000,1.00000000,0.99075428
0.26666667,0.77500000,1.67740204,1.00000000,1.00000000,0.97240698
0.33333333,0.77500000,1.64690382,1.00000000,1.00000000,0.95472685
0.40000000,0.77500000,1.61749482,1.00000000,1.00000000,0.93767816
0.46666667,0.77500000,1.58911772,1.00000000,1.00000000,0.92122766
0.53333333,0.77500000,1.56171914,1.00000000,1.00000000,0.90534443
0.60000000,0.77500000,1.53524932,1.00000000,1.00000000,0.88999961
0.66666667,0.77500000,1.50966184,1.00000000,1.00000000,0.87516628
0.73333333,0.77500000,1.48491328,1.00000000,1.00000000,0.86081929
0.80000000,0.77500000,1.46096307,1.00000000,1.00000000,0.84693511
0.86666667,0.77500000,1.43777318,1.00000000,1.00000000,0.83349170
0.93333333,0.77500000,1.41530797,1.00000000,1.00000000,0.82046839
1.00000000,0.77500000,1.39353400,1.00000000,1.00000000,0.80784580
1.06666667,0.77500000,1.37241985,1.00000000,1.00000000,0.79560571
1.13333333,0.77500000,1.35193597,1.00000000,1.00000000,0.78373100
1.20000000,0.77500000,1.33205456,1.00000000,1.00000000,0.77220554
1.26666667,0.77500000,1.31274942,1.00000000,1.00000000,0.76101416
1.33333333,0.77500000,1.29399586,1.00000000,1.00000000,0.75014253
1.40000000,0.77500000,1.27577057,1.00000000,1.00000000,0.73957714
1.46666667,0.77500000,1.25805153,1.00000000,1.00000000,0.72930523
1.53333333,0.77500000,1.24081795,1.00000000,1.00000000,0.71931475
1.60000000,0.77500000,1.22405014,1.00000000,1.00000000,0.70959428
1.66666667,0.77500000,1.20772947,1.00000000,1.00000000,0.70013303
1.73333333,0.77500000,1.19183829,1.00000000,1.00000000,0.69092075
1.80000000,0.77500000,1.17635987,1.00000000,1.00000000,0.68194775
1.86666667,0.77500000,1.16127834,1.00000000,1.00000000,0.67320483
1.93333333,0.77500000,1.14657861,1.00000000,1.00000000,0.66468325
2.00000000,0.77500000,1.13224638,1.00000000,1.00000000,0.65637471
2.06666667,0.77500000,1.11826803,1.00000000,1.00000000,0.64827132
2.13333333,0.77500000,1.10463061,1.00000000,1.00000000,0.64036557
2.20000000,0.77500000,1.09132181,1.00000000,1.00000000,0.63265032
2.26666667,0.77500000,1.07832988,1.00000000,1.00000000,0.62511877
2.33333333,0.77500000,1.06564365,1.00000000,1.00000000,0.61776443
2.40000000,0.77500000,1.05325244,1.00000000,1.00000000,0.61058113
2.46666667,0.77500000,1.04114609,1.00000000,1.00000000,0.60356295
2.53333333,0.77500000,1.02931489,1.00000000,1.00000000,0.59670428
2.60000000,0.77500000,1.01774955,1.00000000,1.00000000,0.58999974
2.66666667,0.77500000,1.00644122,1.00000000,1.00000000,0.58344419
2.73333333,0.77500000,0.99538143,0.99492075,0.99308015,0.57703271
2.80000000,0.77500000,0.98456207,0.98303144,0.97693271,0.57076062
2.86666667,0.77500000,0.97397538,0.97141046,0.96121816,0.56462341
2.93333333,0.77500000,0.96361394,0.96004896,0.94592044,0.55861678
3.00000000,0.77500000,0.95347063,0.94893847,0.93102423,0.55273660
3.06666667,0.77500000,0.94353865,0.93807090,0.91651492,0.54697893
3.13333333,0.77500000,0.93381144,0.92743848,0.90237860,0.54133997
3.20000000,0.77500000,0.92428276,0.91703378,0.88860198,0.53581609
3.26666667,0.77500000,0.91494657,0.90684968,0.87517237,0.53040381
3.33333333,0.77500000,0.90579710,0.89687934,0.86207766,0.52509977
3.40000000,0.77500000,0.89682881,0.88711620,0.84930627,0.51990076
3.46666667,0.77500000,0.88803637,0.87755396,0.83684713,0.51480370
3.53333333,0.77500000,0.87941466,0.86818659,0.82468967,0.50980560
3.60000000,0.77500000,0.87095875,0.85900827,0.81282374,0.50490362
3.66666667,0.77500000,0.86266391,0.85001344,0.80123967,0.50009502
3.73333333,0.77500000,0.85452557,0.84119671,0.78992815,0.49537714
